area,item,amount [t]
Argentina,Palmkernel Oil,10856.087677941576
Argentina,Peas,196000.0
Argentina,Pepper,1999.818213140878
Argentina,Pigmeat,665448.535552703
Argentina,Pigs,6937232.56371717
Argentina,Pimento,4996.421504036916
Argentina,Pineapples and products,26105.512475323634
Argentina,Plantains,1999.9999999999998
Argentina,Potatoes and products,2893787.6079068016
Argentina,Poultry Birds,760441256.6972592
Argentina,Poultry Meat,2240705.2387613365
Argentina,"Pulses, Other and products",229146.7178236718
Argentina,Rabbits and hares,724273.2203343073
Argentina,Rape and Mustard Cake,548.7323776304626
Argentina,Rape and Mustard Oil,2225.4861522944743
Argentina,Rape and Mustardseed,33740.22794313051
Argentina,Rice and products,1268087.9494583264
Argentina,Ricebran Oil,0.0
Argentina,"Rodents, other",0.0
Argentina,"Roots, Other",0.0
Argentina,Rubber,0.0
Argentina,Rye and products,221000.0
Argentina,Seed cotton,1046043.0
Argentina,Sesame seed,0.0
Argentina,Sesameseed Cake,0.0
Argentina,Sesameseed Oil,0.0
Argentina,Sheep,3041382.9155053888
Argentina,Silk,0.0
Argentina,Sisal,0.0
Argentina,"Soft-Fibres, Other",2616.5098837283945
Argentina,Sorghum and products,1838000.000000005
Argentina,Soyabean Cake,27750328.925937884
Argentina,Soyabean Oil,7009373.890335966
Argentina,Soyabeans,59642778.73203601
Argentina,"Spices, Other",11417.25313333284
Argentina,Sugar (Raw Equivalent),1811138.029909855
Argentina,Sugar beet,0.0
Argentina,Sugar cane,18046000.0
Argentina,Sugar non-centrifugal,0.0
Argentina,Sunflower seed,3232999.9999999865
Argentina,Sunflowerseed Cake,1060246.9999999958
Argentina,Sunflowerseed Oil,1067999.9999999956
Argentina,Sweet potatoes,127657.6452267686
Argentina,"Sweeteners, Other",432341.63109716994
Argentina,Tea (including mate),1177549.1199967617
Argentina,Tobacco,110061.21010242662
Argentina,Tomatoes and products,1188487.999999667
Argentina,"Vegetables, Other",2097717.999998324
Argentina,Wheat and products,19804923.045297984
Argentina,Wine,1079999.9998930471
Argentina,Wool (Clean Eq.),40675.97526042924
Argentina,Yams,0.0
Armenia,Abaca,0.0
Armenia,"Alcohol, Non-Food",6942.591465888487
Armenia,Apples and products,89597.05319529331
Armenia,Asses,0.0
Armenia,Bananas,21996.999935388394
Armenia,Barley and products,116105.33404468547
Armenia,Beans,3000.0
Armenia,Beer,24348.613437736403
Armenia,"Beverages, Alcoholic",78278.9009679007
Armenia,"Beverages, Fermented",7999.999950230747
Armenia,Bovine Meat,71828.02378091893
Armenia,Buffaloes,0.0
Armenia,"Butter, Ghee",4068.005430639813
Armenia,"Camelids, other",0.0
Armenia,Camels,0.0
Armenia,Cassava and products,0.0
Armenia,Cattle,555896.6176508702
Armenia,"Cereals, Other",13129.32632280488
Armenia,"Citrus, Other",0.0
Armenia,Cloves,0.0
Armenia,Cocoa Beans and products,982.9702801489824
Armenia,Coconut Oil,0.0
Armenia,Coconuts - Incl Copra,0.0
Armenia,Coffee and products,10995.155912891827
Armenia,Copra Cake,0.0
Armenia,Cotton lint,0.0
Armenia,Cottonseed,0.0
Armenia,Cottonseed Cake,0.0
Armenia,Cottonseed Oil,0.0
Armenia,Dates,999.0
Armenia,Eggs,37022.3573492634
Armenia,"Fats, Animals, Raw",6976.235321353073
Armenia,"Fish, Seafood",20876.48378919752
Armenia,Fodder crops,2509862.000299355
Armenia,"Fruits, Other",209228.74348751697
Armenia,Goats,23181.315577867288
Armenia,Grapefruit and products,1997.3756792318393
Armenia,Grapes and products (excl wine),286705.0254259364
Armenia,Grazing,7911431.0
Armenia,Groundnut Cake,0.0
Armenia,Groundnut Oil,0.0
Armenia,Groundnuts,1001.5651153527189
Armenia,"Hard Fibres, Other",0.0
Armenia,Hides and skins,10761.71446796306
Armenia,Honey,2000.0
Armenia,Hops,0.0
Armenia,Horses,50.93632283412435
Armenia,Jute,0.0
Armenia,Jute-Like Fibres,0.0
Armenia,"Lemons, Limes and products",3998.784513286998
Armenia,Maize Germ Oil,795.5334136858933
Armenia,Maize and products,56711.30356380278
Armenia,"Meat, Other",0.0
Armenia,Milk - Excluding Butter,666422.3601794024
Armenia,Millet and products,0.0
Armenia,Mules,0.0
Armenia,Mutton & Goat Meat,10916.312753863815
Armenia,Nuts and products,7649.753383600453
Armenia,Oats,6971.169106168547
Armenia,"Offals, Edible",20353.78953527565
Armenia,"Oil, palm fruit",0.0
Armenia,"Oilcrops Oil, Other",4453.619593791315
Armenia,"Oilcrops, Other",229.0
Armenia,"Oilseed Cakes, Other",0.0
Armenia,Olive Oil,0.0
Armenia,Olives (including preserved),1998.9815090126804
Armenia,Onions,47996.0
Armenia,"Oranges, Mandarines",27998.996954070095
Armenia,Palm Oil,986.2198313229733
Armenia,Palm kernels,0.0
Armenia,Palmkernel Cake,0.0
Armenia,Palmkernel Oil,0.0
Armenia,Peas,2084.721205105504
Armenia,Pepper,0.0
Armenia,Pigmeat,23953.81266152316
Armenia,Pigs,224158.8735243466
Armenia,Pimento,0.0
Armenia,Pineapples and products,996.9992951617986
Armenia,Plantains,0.0
Armenia,Potatoes and products,440744.6316600827
Armenia,Poultry Birds,11189591.462851454
Armenia,Poultry Meat,43545.449841197275
Armenia,"Pulses, Other and products",4888.360408673223
Armenia,Rabbits and hares,0.0
Armenia,Rape and Mustard Cake,0.0
Armenia,Rape and Mustard Oil,0.0
Armenia,Rape and Mustardseed,0.0
Armenia,Rice and products,11165.569192648698
Armenia,Ricebran Oil,0.0
Armenia,"Rodents, other",0.0
Armenia,"Roots, Other",0.0
Armenia,Rubber,0.0
Armenia,Rye and products,1324.470049915781
Armenia,Seed cotton,0.0
Armenia,Sesame seed,0.0
Armenia,Sesameseed Cake,0.0
Armenia,Sesameseed Oil,0.0
Armenia,Sheep,783081.4161427072
Armenia,Silk,0.0
Armenia,Sisal,0.0
Armenia,"Soft-Fibres, Other",0.0
Armenia,Sorghum and products,0.0
Armenia,Soyabean Cake,20976.99839181305
Armenia,Soyabean Oil,886.6206894103759
Armenia,Soyabeans,0.0
Armenia,"Spices, Other",0.0
Armenia,Sugar (Raw Equivalent),77708.74747851264
Armenia,Sugar beet,55000.0
Armenia,Sugar cane,0.0
Armenia,Sugar non-centrifugal,0.0
Armenia,Sunflower seed,3949.033040495109
Armenia,Sunflowerseed Cake,16937.661852584686
Armenia,Sunflowerseed Oil,27800.647192227872
Armenia,Sweet potatoes,0.0
Armenia,"Sweeteners, Other",67766.13206322564
Armenia,Tea (including mate),994.2259174337212
Armenia,Tobacco,716.0
Armenia,Tomatoes and products,198788.6804959669
Armenia,"Vegetables, Other",584019.0026720273
Armenia,Wheat and products,487580.72818214644
Armenia,Wine,11648.587292309498
Armenia,Wool (Clean Eq.),1037.0238443036494
Armenia,Yams,0.0
Australia,Abaca,0.0
Australia,"Alcohol, Non-Food",157156.8861278426
Australia,Apples and products,289041.6207630307
Australia,Asses,0.0
Australia,Bananas,372000.0
Australia,Barley and products,10133093.134996096
Australia,Beans,106508.40078037042
Australia,Beer,1739494.9867564791
Australia,"Beverages, Alcoholic",139638.44173830666
Australia,"Beverages, Fermented",22993.75276347324
Australia,Bovine Meat,2370754.2037132564
Australia,Buffaloes,33045.0
Australia,"Butter, Ghee",117772.66147476505
Australia,"Camelids, other",0.0
Australia,Camels,714.0
Australia,Cassava and products,14887.341017789324
Australia,Cattle,9777028.123249033
Australia,"Cereals, Other",124541.310463535
Australia,"Citrus, Other",1889.9077776657946
Australia,Cloves,0.0
Australia,Cocoa Beans and products,21887.665629029852
Australia,Coconut Oil,10532.190055183019
Australia,Coconuts - Incl Copra,14946.293891580113
Australia,Coffee and products,137967.00144272373
Australia,Copra Cake,6877.183476590244
Australia,Cotton lint,27281.649128223376
Australia,Cottonseed,38514.933715367944
Australia,Cottonseed Cake,9873.050489131992
Australia,Cottonseed Oil,29627.279040073176
Australia,Dates,8002.0
Australia,Eggs,199688.88229707288
Australia,"Fats, Animals, Raw",243770.63554614788
Australia,"Fish, Seafood",440639.89015561296
Australia,Fodder crops,5002057.870306862
Australia,"Fruits, Other",657402.2370097978
Australia,Goats,1128441.949536612
Australia,Grapefruit and products,5427.98853695162
Australia,Grapes and products (excl wine),1568679.057814263
Australia,Grazing,433324456.0
Australia,Groundnut Cake,1363.8055463206206
Australia,Groundnut Oil,1956.5503637607515
Australia,Groundnuts,74290.46157742287
Australia,"Hard Fibres, Other",30252.378678901136
Australia,Hides and skins,437779.2689791256
Australia,Honey,18967.928156412934
Australia,Hops,662.9962716059765
Australia,Horses,88401.45488434823
Australia,Jute,0.0
Australia,Jute-Like Fibres,0.0
Australia,"Lemons, Limes and products",40143.82378315675
Australia,Maize Germ Oil,2803.4903412939834
Australia,Maize and products,290091.2711410725
Australia,"Meat, Other",24375.07965834474
Australia,Milk - Excluding Butter,9669090.798802765
Australia,Millet and products,40267.292652724325
Australia,Mules,7.999999344388284
Australia,Mutton & Goat Meat,715895.7289581711
Australia,Nuts and products,334821.0948953642
Australia,Oats,839052.7427603339
Australia,"Offals, Edible",426722.35140134435
Australia,"Oil, palm fruit",0.0
Australia,"Oilcrops Oil, Other",227572.8624947226
Australia,"Oilcrops, Other",17513.553276665123
Australia,"Oilseed Cakes, Other",6473.294462738893
Australia,Olive Oil,44812.094565092135
Australia,Olives (including preserved),64375.14768110172
Australia,Onions,284115.0
Australia,"Oranges, Mandarines",549581.9943110448
Australia,Palm Oil,78078.42260042968
Australia,Palm kernels,0.0
Australia,Palmkernel Cake,84365.86797961025
Australia,Palmkernel Oil,6908.966510892214
Australia,Peas,291112.91426958574
Australia,Pepper,3996.7691912485216
Australia,Pigmeat,552507.9544176692
Australia,Pigs,4048229.894143864
Australia,Pimento,4998.739673619427
Australia,Pineapples and products,143682.72149627923
Australia,Plantains,0.0
Australia,Potatoes and products,889071.7904626545
Australia,Poultry Birds,526208413.2996426
Australia,Poultry Meat,1034011.4027993864
Australia,"Pulses, Other and products",1641581.6465443254
Australia,Rabbits and hares,3964.6980873744897
Australia,Rape and Mustard Cake,208985.95948924712
Australia,Rape and Mustard Oil,161312.6392260038
Australia,Rape and Mustardseed,906661.6132144502
Australia,Rice and products,436405.634671922
Australia,Ricebran Oil,0.0
Australia,"Rodents, other",0.0
Australia,"Roots, Other",3894.981643565889
Australia,Rubber,0.0
Australia,Rye and products,30000.000000000073
Australia,Seed cotton,89749.37752643335
Australia,Sesame seed,5807.8642848050895
Australia,Sesameseed Cake,3682.0330215263366
Australia,Sesameseed Oil,4954.523985501768
Australia,Sheep,29362532.321287427
Australia,Silk,0.0
Australia,Sisal,0.0
Australia,"Soft-Fibres, Other",81.44084254548414
Australia,Sorghum and products,112286.90354268317
Australia,Soyabean Cake,964346.2583097761
Australia,Soyabean Oil,25852.647520697577
Australia,Soyabeans,141126.88292214336
Australia,"Spices, Other",11040.768790970002
Australia,Sugar (Raw Equivalent),4348744.568030654
Australia,Sugar beet,0.0
Australia,Sugar cane,30283000.0
Australia,Sugar non-centrifugal,0.0
Australia,Sunflower seed,20214.10744565908
Australia,Sunflowerseed Cake,8917.260187209271
Australia,Sunflowerseed Oil,63078.46274903066
Australia,Sweet potatoes,77867.42518753403
Australia,"Sweeteners, Other",168507.8126396523
Australia,Tea (including mate),12982.603526601577
Australia,Tobacco,14729.204131859206
Australia,Tomatoes and products,405226.9999971785
Australia,"Vegetables, Other",1644723.999980508
Australia,Wheat and products,8988443.711539302
Australia,Wine,1135729.2861968395
Australia,Wool (Clean Eq.),283271.57946961396
Australia,Yams,942.601701733561
Austria,Abaca,0.0
Austria,"Alcohol, Non-Food",189350.2479583867
Austria,Apples and products,394713.1064538023
Austria,Asses,5.0
Austria,Bananas,128000.37352567205
Austria,Barley and products,1233307.5515385782
Austria,Beans,1990.7206789774316
Austria,Beer,923277.6816381875
Austria,"Beverages, Alcoholic",128275.74173913253
Austria,"Beverages, Fermented",18702.427185065553
Austria,Bovine Meat,249284.41135548626
Austria,Buffaloes,120.0
Austria,"Butter, Ghee",52489.499197701865
Austria,"Camelids, other",4.999999622991981
Austria,Camels,10.949703168118514
Austria,Cassava and products,990.2810206184715
Austria,Cattle,723304.5576607613
Austria,"Cereals, Other",399573.631179899
Austria,"Citrus, Other",3694.5531689724135
Austria,Cloves,0.0
Austria,Cocoa Beans and products,26860.08573637037
Austria,Coconut Oil,10350.64311183975
Austria,Coconuts - Incl Copra,2004.6162575997575
Austria,Coffee and products,62949.99496420829
Austria,Copra Cake,23.7120067823125
Austria,Cotton lint,0.0
Austria,Cottonseed,0.0
Austria,Cottonseed Cake,973.1019667074814
Austria,Cottonseed Oil,0.0
Austria,Dates,2001.0
Austria,Eggs,151615.12117528764
Austria,"Fats, Animals, Raw",64490.946148980474
Austria,"Fish, Seafood",126564.36105295966
Austria,Fodder crops,6376109.204081742
Austria,"Fruits, Other",353330.1086004763
Austria,Goats,55065.53435521992
Austria,Grapefruit and products,1663.889079760708
Austria,Grapes and products (excl wine),406579.46481306077
Austria,Grazing,19530913.0
Austria,Groundnut Cake,29.079521890506587
Austria,Groundnut Oil,986.8196720989225
Austria,Groundnuts,11955.36995950756
Austria,"Hard Fibres, Other",0.0
Austria,Hides and skins,26609.510616745203
Austria,Honey,9352.492189787738
Austria,Hops,814.065726038481
Austria,Horses,806.0758306219747
Austria,Jute,0.0
Austria,Jute-Like Fibres,0.0
Austria,"Lemons, Limes and products",32992.841038686405
Austria,Maize Germ Oil,0.0
Austria,Maize and products,2505307.550631026
Austria,"Meat, Other",2163.2696496088993
Austria,Milk - Excluding Butter,4537015.875935851
Austria,Millet and products,10803.625482031632
Austria,Mules,40.0
Austria,Mutton & Goat Meat,8986.19751655116
Austria,Nuts and products,49831.15056692577
Austria,Oats,105926.5083156471
Austria,"Offals, Edible",92554.15051422443
Austria,"Oil, palm fruit",0.0
Austria,"Oilcrops Oil, Other",140768.15916521542
Austria,"Oilcrops, Other",35878.93235111152
Austria,"Oilseed Cakes, Other",7296.8467224144615
Austria,Olive Oil,8404.914646349578
Austria,Olives (including preserved),5998.741296944022
Austria,Onions,161522.0
Austria,"Oranges, Mandarines",83996.99049170388
Austria,Palm Oil,30507.975430029008
Austria,Palm kernels,0.0
Austria,Palmkernel Cake,0.0
Austria,Palmkernel Oil,974.71845377276
Austria,Peas,16573.317761558836
Austria,Pepper,2001.6938141928456
Austria,Pigmeat,568496.4598052021
Austria,Pigs,4780402.4691450335
Austria,Pimento,2991.8031423903208
Austria,Pineapples and products,15001.993604156285
Austria,Plantains,0.0
Austria,Potatoes and products,1116974.7384709138
Austria,Poultry Birds,112529360.4890469
Austria,Poultry Meat,192583.3566320878
Austria,"Pulses, Other and products",45219.51454444927
Austria,Rabbits and hares,125055.82083637376
Austria,Rape and Mustard Cake,265779.2201356413
Austria,Rape and Mustard Oil,205424.35762883374
Austria,Rape and Mustardseed,326333.11189013533
Austria,Rice and products,70736.35797238121
Austria,Ricebran Oil,0.0
Austria,"Rodents, other",0.0
Austria,"Roots, Other",0.0
Austria,Rubber,0.0
Austria,Rye and products,227861.2932326812
Austria,Seed cotton,0.0
Austria,Sesame seed,1631.659248222776
Austria,Sesameseed Cake,0.0
Austria,Sesameseed Oil,0.0
Austria,Sheep,304625.38430107274
Austria,Silk,0.0
Austria,Sisal,0.0
Austria,"Soft-Fibres, Other",9070.644471163267
Austria,Sorghum and products,41215.50560615691
Austria,Soyabean Cake,569464.2830724006
Austria,Soyabean Oil,70937.63509176593
Austria,Soyabeans,2233795.4546627337
Austria,"Spices, Other",6949.77423007984
Austria,Sugar (Raw Equivalent),607900.4244572499
Austria,Sugar beet,2139045.1875761137
Austria,Sugar cane,0.0
Austria,Sugar non-centrifugal,0.0
Austria,Sunflower seed,146618.37387000443
Austria,Sunflowerseed Cake,79874.19025789459
Austria,Sunflowerseed Oil,90941.53902456534
Austria,Sweet potatoes,3991.6727743513857
Austria,"Sweeteners, Other",435333.4680541267
Austria,Tea (including mate),2998.2903959450027
Austria,Tobacco,14152.47808285702
Austria,Tomatoes and products,144905.99999938358
Austria,"Vegetables, Other",812949.9998413137
Austria,Wheat and products,2525801.730368055
Austria,Wine,294284.70000842534
Austria,Wool (Clean Eq.),892.5950937663339
Austria,Yams,0.0
Azerbaijan,Abaca,0.0
Azerbaijan,"Alcohol, Non-Food",976.1015852574532
Azerbaijan,Apples and products,302313.38329247414
Azerbaijan,Asses,0.0
Azerbaijan,Bananas,53998.996040334554
Azerbaijan,Barley and products,1048923.0134469545
Azerbaijan,Beans,8510.762066928763
Azerbaijan,Beer,525589.0539516555
Azerbaijan,"Beverages, Alcoholic",163196.65606650797
Azerbaijan,"Beverages, Fermented",946.3505378886451
Azerbaijan,Bovine Meat,154114.7730196293
Azerbaijan,Buffaloes,5.000000000000001
Azerbaijan,"Butter, Ghee",42527.47277938048
Azerbaijan,"Camelids, other",0.0
Azerbaijan,Camels,3.000000000000001
Azerbaijan,Cassava and products,0.0
Azerbaijan,Cattle,1291829.5938256665
Azerbaijan,"Cereals, Other",13044.05082682816
Azerbaijan,"Citrus, Other",4000.0
Azerbaijan,Cloves,0.0
Azerbaijan,Cocoa Beans and products,0.0
Azerbaijan,Coconut Oil,956.6931512392582
Azerbaijan,Coconuts - Incl Copra,0.0
Azerbaijan,Coffee and products,1325.040117426109
Azerbaijan,Copra Cake,0.0
Azerbaijan,Cotton lint,71577.74311357056
Azerbaijan,Cottonseed,163857.77209398767
Azerbaijan,Cottonseed Cake,2140.9367860267453
Azerbaijan,Cottonseed Oil,999.9704745570971
Azerbaijan,Dates,6997.999999999999
Azerbaijan,Eggs,118329.87991452568
Azerbaijan,"Fats, Animals, Raw",34520.746696341645
Azerbaijan,"Fish, Seafood",17760.603658177963
Azerbaijan,Fodder crops,914131.9999595647
Azerbaijan,"Fruits, Other",692634.1026574952
Azerbaijan,Goats,1201.6708062609646
Azerbaijan,Grapefruit and products,996.9983187419764
Azerbaijan,Grapes and products (excl wine),218818.84949458178
Azerbaijan,Grazing,29951818.0
Azerbaijan,Groundnut Cake,0.0
Azerbaijan,Groundnut Oil,0.0
Azerbaijan,Groundnuts,4005.049334877578
Azerbaijan,"Hard Fibres, Other",0.0
Azerbaijan,Hides and skins,34274.889548980806
Azerbaijan,Honey,7000.0
Azerbaijan,Hops,0.0
Azerbaijan,Horses,162.4924095304285
Azerbaijan,Jute,0.0
Azerbaijan,Jute-Like Fibres,0.0
Azerbaijan,"Lemons, Limes and products",16293.578420401107
Azerbaijan,Maize Germ Oil,33294.36303864696
Azerbaijan,Maize and products,327707.58709073707
Azerbaijan,"Meat, Other",0.0
Azerbaijan,Milk - Excluding Butter,2300998.1108256634
Azerbaijan,Millet and products,4000.0
Azerbaijan,Mules,0.0
Azerbaijan,Mutton & Goat Meat,86841.81565881801
Azerbaijan,Nuts and products,71148.80324781843
Azerbaijan,Oats,12789.208372846033
Azerbaijan,"Offals, Edible",52227.68588434105
Azerbaijan,"Oil, palm fruit",0.0
Azerbaijan,"Oilcrops Oil, Other",127492.20384519886
Azerbaijan,"Oilcrops, Other",21000.0
Azerbaijan,"Oilseed Cakes, Other",58510.0
Azerbaijan,Olive Oil,2884.1506480730077
Azerbaijan,Olives (including preserved),1973.8199806923935
Azerbaijan,Onions,287174.0
Azerbaijan,"Oranges, Mandarines",71407.99697558988
Azerbaijan,Palm Oil,62956.85361823783
Azerbaijan,Palm kernels,0.0
Azerbaijan,Palmkernel Cake,0.0
Azerbaijan,Palmkernel Oil,0.0
Azerbaijan,Peas,9862.867899027631
Azerbaijan,Pepper,0.0
Azerbaijan,Pigmeat,4766.251532351382
Azerbaijan,Pigs,10612.865239220704
Azerbaijan,Pimento,0.0
Azerbaijan,Pineapples and products,2001.251306729969
Azerbaijan,Plantains,0.0
Azerbaijan,Potatoes and products,1192612.639579423
Azerbaijan,Poultry Birds,111910549.13044521
Azerbaijan,Poultry Meat,146859.68621631205
Azerbaijan,"Pulses, Other and products",15728.386854038567
Azerbaijan,Rabbits and hares,0.0
Azerbaijan,Rape and Mustard Cake,1447.8665854215105
Azerbaijan,Rape and Mustard Oil,0.0
Azerbaijan,Rape and Mustardseed,0.0
Azerbaijan,Rice and products,88361.5609814405
Azerbaijan,Ricebran Oil,0.0
Azerbaijan,"Rodents, other",0.0
Azerbaijan,"Roots, Other",0.0
